"","x"
"7535",12.60146871
"7536",5.496809104
"7537",7.59677611
"7538",9.844196541
"7539",8.383040562
"7540",6.751006484
"7541",5.735269078
"7542",8.162113617
"7543",8.903740751
"7544",11.28746802
"7545",10.37472684
"7546",7.322319081
"7547",10.5984443
"7548",7.815187249
"7549",11.2482058
"7550",10.99277021
"7551",10.05899681
"7552",9.928541308
"7553",11.72367881
"7554",5.996391152
"7555",12.35450558
"7556",13.55761871
"7557",11.06663654
"7558",13.65682377
"7559",10.15089723
"7560",6.57777889
"7561",8.942151013
"7562",10.86422696
"7563",11.57429108
"7564",8.319761518
"7565",9.347858369
"7566",10.99023868
"7567",6.236834702
"7568",9.689379101
"7569",5.579103493
"7570",7.685391705
"7571",7.138585068
"7572",10.95669056
"7573",11.6023457
"7574",6.922176866
"7575",8.879267626
"7576",9.369881505
"7577",10.95206656
"7578",9.916061052
"7579",10.27345519
"7580",11.53433171
"7581",7.152748883
"7582",7.8401222
"7583",6.748741993
"7584",10.40967167
"7585",6.566854873
"7586",9.925717455
"7587",12.30099964
"7588",8.176853506
"7589",13.13912362
"7590",8.962425085
"7591",9.863545003
"7592",8.143994917
"7593",9.679902184
"7594",10.76850916
"7595",10.61890085
"7596",7.421890825
"7597",6.206908398
"7598",7.428928935
"7599",11.82957871
"7600",11.68552923
"7601",6.856193395
"7602",10.43283269
"7603",13.66290909
"7604",10.49012409
"7605",12.19487327
"7606",7.850917838
"7607",6.735911802
"7608",11.42984224
"7609",7.851258201
"7610",9.255892115
"7611",11.51346029
"7612",9.493947974
"7613",10.92764467
"7614",7.825566064
"7615",8.71829721
"7616",11.4256776
"7617",10.32612191
"7618",7.588164246
"7619",9.660573257
"7620",6.894022537
"7621",11.17169332
"7622",11.21709921
"7623",11.30089417
"7624",7.393229974
"7625",7.201890877
"7626",6.320185421
"7627",13.95754919
"7628",7.729581719
"7629",10.452403
"7630",7.875090229
"7631",7.22349659
"7632",10.45912979
"7633",14.59697358
"7634",8.391811473
"7635",9.04317178
"7636",8.943318611
"7637",10.48729314
"7638",6.331798458
"7639",7.891580276
"7640",9.834755862
"7641",11.68045495
"7642",6.763388745
"7643",8.73307468
"7644",11.16130077
"7645",10.8413473
"7646",9.26652059
"7647",10.75347439
"7648",6.892501524
"7649",7.62943359
"7650",11.32292254
"7651",10.30430533
"7652",7.709644437
"7653",8.914211011
"7654",9.744801649
"7655",10.10484874
"7656",7.366326697
"7657",9.084100629
"7658",8.444282549
"7659",12.47765194
"7660",8.469230406
"7661",13.82788499
"7662",8.151440912
"7663",9.486673264
"7664",10.38234358
"7665",12.12281072
"7666",6.91662158
"7667",11.19682171
"7668",9.737370895
"7669",11.0582298
"7670",10.78331926
"7671",10.36659478
"7672",9.43523505
"7673",8.236442621
"7674",11.1968167
"7675",10.1065509
"7676",10.75427098
"7677",4.403305361
"7678",11.79097516
"7679",10.67748531
"7680",12.22608987
"7681",8.481263989
"7682",13.87787235
"7683",6.452712894
"7684",12.73261111
"7685",12.169763
"7686",9.697925424
"7687",10.7598625
"7688",9.582872805
"7689",11.02855776
"7690",11.24332476
"7691",12.40949497
"7692",9.452895101
"7693",8.555419969
"7694",8.017740572
"7695",14.45178169
"7696",9.409343377
"7697",8.423437114
"7698",6.401519417
"7699",8.154570963
"7700",9.217849816
"7701",9.986163816
"7702",8.021395235
"7703",6.282651296
"7704",10.98093823
"7705",8.595508206
"7706",9.137506146
"7707",11.7181387
"7708",9.161478956
"7709",8.527693789
"7710",7.168355801
"7711",8.686712922
"7712",10.97743521
"7713",12.56695993
"7714",12.84950801
"7715",9.650685204
"7716",8.847244832
"7717",10.92919395
"7718",7.653895809
"7719",12.77040236
"7720",6.039449384
"7721",7.720230807
"7722",6.059884761
"7723",7.855384799
"7724",9.139735136
"7725",10.53519942
"7726",9.973325056
"7727",9.672056946
"7728",11.95082067
"7729",10.24215524
"7730",8.566303256
"7731",11.81965215
"7732",9.51625198
"7733",10.54057218
"7734",12.66077531
"7735",10.27975504
"7736",8.201659682
"7737",7.532097157
"7738",13.22489228
"7739",9.65743753
"7740",8.193182153
"7741",9.927877792
"7742",12.69839196
"7743",8.862351577
"7744",8.857057723
"7745",6.965954554
"7746",8.544322033
"7747",10.5257659
"7748",7.110119349
"7749",11.35176605
"7750",9.597224485
"7751",11.26489967
"7752",10.76959122
"7753",10.06463668
"7754",9.494385187
"7755",8.398066574
"7756",10.73763548
"7757",12.75267088
"7758",9.078770111
"7759",9.93008859
"7760",6.822857074
"7761",6.200955993
"7762",8.715681825
"7763",11.68879911
"7764",10.10628035
"7765",10.02889331
"7766",8.024420111
"7767",9.318713737
"7768",8.524162409
"7769",10.73150001
"7770",8.255404778
"7771",11.05630577
"7772",9.948065035
"7773",6.965400208
"7774",11.8340748
"7775",8.546392459
"7776",7.164326981
"7777",8.146950368
"7778",7.505410054
"7779",9.324065291
"7780",11.50671812
"7781",9.63887426
"7782",6.988803875
"7783",11.29179774
"7784",9.138160474
"7785",8.194697989
"7786",9.522175864
"7787",10.71435279
"7788",7.665808017
"7789",5.234474187
"7790",10.20289028
"7791",6.645235695
"7792",10.23310863
"7793",12.07524345
"7794",7.194267625
"7795",10.50023292
"7796",13.09520477
"7797",8.703408811
"7798",9.374320818
"7799",10.28887477
"7800",10.9572971
"7801",11.85866663
"7802",5.626146771
"7803",10.56345006
"7804",8.620382212
"7805",8.916086305
"7806",13.5284621
"7807",10.96573399
"7808",5.476170629
"7809",10.76253524
"7810",7.554139053
"7811",9.744541059
"7812",10.00804874
"7813",10.19094443
"7814",11.8508196
"7815",8.753395538
"7816",10.86534568
"7817",5.013047629
"7818",7.626179828
"7819",8.873006965
"7820",10.96096663
"7821",9.897618458
"7822",7.572992226
"7823",10.00001134
"7824",11.61897282
"7825",8.058260206
"7826",11.798201
"7827",7.451123783
"7828",8.110184898
"7829",7.42444387
"7830",7.698874236
"7831",11.24825817
"7832",8.775558642
"7833",8.655877919
"7834",9.401754312
"7835",8.299148039
"7836",10.86847023
"7837",11.98343174
"7838",8.689942705
"7839",8.720904421
"7840",11.09272267
"7841",11.48898008
"7842",9.396154366
"7843",8.316993036
"7844",10.31217371
"7845",10.35977664
"7846",9.029895946
"7847",6.643359891
"7848",6.621396488
"7849",9.441571423
"7850",9.889393145
"7851",6.378015883
"7852",7.942680049
"7853",8.730905088
"7854",12.08207384
"7855",11.39207391
"7856",4.67250591
"7857",10.16570805
"7858",12.12529396
"7859",11.80593159
"7860",12.49108485
"7861",9.532841187
"7862",8.128505399
"7863",8.626901612
"7864",6.289366858
"7865",9.493591412
"7866",11.1777535
"7867",6.420678092
"7868",9.933596812
"7869",9.166220754
"7870",10.9201035
"7871",12.25287729
"7872",7.477474978
"7873",9.620317333
"7874",10.17794583
"7875",10.40012917
"7876",8.700232395
"7877",5.26637195
"7878",12.45849784
"7879",9.441449219
"7880",10.68146234
"7881",11.49593696
"7882",11.93018198
"7883",10.82750021
"7884",12.24204367
"7885",8.005763135
"7886",9.260201423
"7887",12.39965927
"7888",8.215512428
"7889",5.3572827
"7890",7.738424206
"7891",11.04064762
"7892",10.11750228
"7893",8.556928749
"7894",8.867709959
"7895",8.06643657
"7896",9.419111222
"7897",7.642209002
"7898",9.691753811
"7899",9.503966826
"7900",10.78763251
"7901",12.69565256
"7902",10.20666037
"7903",10.44589524
"7904",11.33743398
"7905",6.563627042
"7906",9.392393781
"7907",8.625739209
"7908",8.697164537
"7909",9.00465707
"7910",7.879488706
"7911",8.553216572
"7912",10.69245784
"7913",9.506427069
"7914",11.18063938
"7915",10.06107917
"7916",5.670421021
"7917",11.24007874
"7918",7.211884908
"7919",13.75632064
"7920",7.44724598
"7921",9.903317483
"7922",8.098222935
"7923",10.51893328
"7924",11.91705515
"7925",9.493149016
"7926",12.51901241
"7927",8.818460845
"7928",10.98310067
"7929",12.98556532
"7930",7.217122006
"7931",8.095449283
"7932",10.99319158
"7933",6.408973075
"7934",8.63256878
"7935",10.60002128
"7936",10.39925782
"7937",10.10820718
"7938",8.552590403
"7939",14.22552874
"7940",9.82213276
"7941",9.416048427
"7942",7.062358452
"7943",11.33871216
"7944",12.7011348
"7945",11.93025003
"7946",8.091222063
"7947",10.08519061
"7948",12.48109026
"7949",6.229925493
"7950",8.87245548
"7951",11.92394097
"7952",8.50065826
"7953",7.925593799
"7954",8.85901391
"7955",5.653433603
"7956",5.348160391
"7957",11.62060045
"7958",10.31103583
"7959",10.2941205
"7960",10.27355437
"7961",9.256098301
"7962",5.362751437
"7963",6.712802954
"7964",10.0507954
"7965",10.33803376
"7966",11.25783914
"7967",14.18228413
"7968",8.933597804
"7969",11.57567729
"7970",7.079151239
"7971",7.686203891
"7972",9.103191985
"7973",6.12409593
"7974",11.50077095
"7975",8.343243164
"7976",10.41175641
"7977",6.748890973
"7978",6.515259743
"7979",11.15016631
"7980",12.4992489
"7981",8.225907575
"7982",8.958879876
"7983",9.423251698
"7984",6.564516986
"7985",9.025794635
"7986",7.500824871
"7987",13.49669657
"7988",6.753749911
"7989",7.389864092
"7990",9.197780722
"7991",9.173143602
"7992",8.792406489
"7993",9.677172937
"7994",10.90591061
"7995",7.727440331
"7996",10.97530398
"7997",8.181897806
"7998",7.596134975
"7999",8.356218155
"8000",9.741826401
"8001",10.84967528
"8002",10.95068644
"8003",12.89406793
"8004",6.216215446
"8005",7.803893899
"8006",7.534162322
"8007",7.524821226
"8008",7.074234301
"8009",9.091726437
"8010",11.03262139
"8011",9.654113084
"8012",7.657316415
"8013",6.199130891
"8014",9.286138669
"8015",7.23918517
"8016",7.290520953
"8017",8.115954124
"8018",7.708151011
"8019",5.238982025
"8020",10.56783926
"8021",11.60193409
"8022",7.366921158
"8023",11.08653977
"8024",10.64636457
"8025",9.021883481
"8026",9.139351929
"8027",9.185959229
"8028",7.699732282
"8029",12.06947131
"8030",8.48299567
"8031",7.824065245
"8032",6.877825939
"8033",8.09006732
"8034",8.929277449
"8035",8.246350428
"8036",8.224289388
"8037",10.0199541
"8038",8.580146701
"8039",10.6190727
"8040",14.66288129
"8041",7.677159608
"8042",8.569726052
"8043",10.61341785
"8044",8.887643556
"8045",7.922133377
"8046",5.919137788
"8047",10.18966877
"8048",7.121050391
"8049",6.394564181
"8050",12.74072268
"8051",10.43485427
"8052",7.737900233
"8053",10.78542023
"8054",10.32700021
"8055",9.550892324
"8056",11.26192865
"8057",7.950869035
"8058",8.453357609
"8059",6.830742285
"8060",7.863473537
"8061",9.017458515
"8062",10.76145271
"8063",11.36786724
"8064",9.119490936
"8065",10.66660297
"8066",7.335547481
"8067",9.009232642
"8068",9.296777247
"8069",7.709649816
"8070",10.62958332
"8071",10.95341377
"8072",6.689942795
"8073",9.966891503
"8074",11.5257867
"8075",9.815179613
"8076",5.088479006
"8077",11.27070694
"8078",6.452733205
"8079",11.91914488
"8080",10.81983701
"8081",14.42415392
"8082",5.915185685
"8083",8.835140978
"8084",7.552565611
"8085",11.89534765
"8086",8.652996369
"8087",9.309099864
"8088",10.76194717
"8089",8.562791228
"8090",10.30802936
"8091",10.86705512
"8092",10.22409056
"8093",9.237885298
"8094",8.084269711
"8095",6.927143957
"8096",4.134893458
"8097",8.802281128
"8098",8.32549618
"8099",12.19828725
"8100",8.566415985
"8101",11.02033658
"8102",9.160208391
"8103",11.71509743
"8104",14.53363044
"8105",10.16692387
"8106",7.464163409
"8107",10.4258135
"8108",7.914366637
"8109",10.95279572
"8110",10.7687472
"8111",7.704645949
"8112",13.19429055
"8113",8.254256736
"8114",13.51316487
"8115",10.21854655
"8116",9.701203886
"8117",12.63415752
"8118",7.6127779
"8119",8.886444061
"8120",10.80564612
"8121",5.15041632
"8122",7.02168508
"8123",8.146768064
"8124",8.755137028
"8125",9.648313089
"8126",11.43280597
"8127",9.817263859
"8128",9.365828994
"8129",10.61466103
"8130",12.25269682
"8131",6.156095195
"8132",8.544109456
"8133",8.798348986
"8134",7.191893419
"8135",8.52259141
"8136",7.555819496
"8137",11.25384255
"8138",11.3681958
"8139",8.178520868
"8140",12.10090041
"8141",9.913650259
"8142",11.99103514
"8143",12.56412151
"8144",10.20509014
"8145",6.534810022
"8146",6.661106588
"8147",9.844030376
"8148",7.729258971
"8149",9.567763181
"8150",7.988242938
"8151",13.21638561
"8152",9.519279222
"8153",8.929746125
"8154",9.086933856
"8155",9.380199691
"8156",9.804148228
"8157",13.25401542
"8158",4.426961617
"8159",9.770264005
"8160",8.553684005
"8161",9.16341242
"8162",10.85798542
"8163",11.48067379
"8164",11.71218927
"8165",7.196474759
"8166",8.829590119
"8167",10.31935317
"8168",5.446764799
"8169",9.030319336
"8170",8.656523356
"8171",8.834415735
"8172",9.82780468
"8173",9.690823144
"8174",6.07906892
"8175",10.2943439
"8176",8.747527365
"8177",7.920519215
"8178",8.460632003
"8179",10.4308691
"8180",8.824834205
"8181",9.64107924
"8182",8.976752521
"8183",13.03412498
"8184",10.32469277
"8185",9.459418764
"8186",10.15245185
"8187",10.82601361
"8188",12.75000734
"8189",13.94508136
"8190",11.13465024
"8191",10.19520745
"8192",5.496875936
"8193",10.30838277
"8194",9.928681068
"8195",9.123225616
"8196",13.6155581
"8197",11.71315551
"8198",8.213956739
"8199",16.4558713
"8200",13.09063357
"8201",8.00357984
"8202",4.199490197
"8203",9.393555142
"8204",10.33229362
"8205",8.046867526
"8206",11.71336385
"8207",9.984383969
"8208",7.95181831
"8209",9.668333281
"8210",9.59644345
"8211",13.7062159
"8212",8.910304635
"8213",8.538443489
"8214",7.450536414
"8215",9.828959294
"8216",12.03388046
"8217",10.54968023
"8218",8.260926622
"8219",8.68463617
"8220",10.90004379
"8221",8.396159735
"8222",11.44081823
"8223",4.929057897
"8224",14.23147601
"8225",11.38429803
"8226",6.558537528
"8227",8.195640802
"8228",7.165810931
"8229",6.31856882
"8230",9.535974478
"8231",9.398986865
"8232",8.846125267
"8233",8.841742967
"8234",7.494511968
"8235",12.48270684
"8236",10.72206584
"8237",7.741430386
"8238",9.318426727
"8239",13.06526049
"8240",9.661025769
"8241",8.160556079
"8242",11.81113119
"8243",8.348922746
"8244",10.34746278
"8245",7.120564451
"8246",5.223486431
"8247",6.093270272
"8248",11.22621955
"8249",11.85658464
"8250",9.936999604
"8251",10.98970304
"8252",10.58192921
"8253",9.129021228
"8254",7.47872123
"8255",10.47164871
"8256",9.442441278
"8257",11.09446194
"8258",8.938911107
"8259",12.13764031
"8260",8.422286774
"8261",7.598640508
"8262",11.7750272
"8263",11.90330616
"8264",10.13157391
"8265",10.43274693
"8266",11.83149198
"8267",11.45493304
"8268",11.45893002
"8269",9.304883936
"8270",9.401979311
"8271",10.33679863
"8272",8.615451798
"8273",9.008756186
"8274",13.09496131
"8275",9.004675932
"8276",9.977802032
"8277",8.340331574
"8278",10.80571074
"8279",8.246353213
"8280",9.606731776
"8281",8.803206946
"8282",9.746410711
"8283",10.90205132
"8284",7.614297173
"8285",8.736136159
"8286",9.100225126
"8287",6.83108873
"8288",7.393675985
"8289",9.401484461
"8290",8.661286269
"8291",8.078816188
"8292",8.830136357
"8293",6.347668146
"8294",11.17961671
"8295",8.367897413
"8296",9.480607429
"8297",10.27799864
"8298",8.121417362
"8299",11.80779417
"8300",10.54819248
"8301",11.66159256
"8302",7.066518591
"8303",4.93710421
"8304",11.72750839
"8305",6.618549561
"8306",5.237607772
"8307",9.31246571
"8308",10.82981865
"8309",6.563711796
"8310",11.46672139
"8311",9.376976761
"8312",8.156234081
"8313",8.39861363
"8314",8.205416665
"8315",8.705949472
"8316",7.899447689
"8317",9.451936019
"8318",9.070171386
"8319",10.3891194
"8320",9.131524843
"8321",11.60743256
"8322",12.16150681
"8323",13.22571297
"8324",7.260553028
"8325",10.31490633
"8326",10.54437274
"8327",6.782951022
"8328",8.339016263
"8329",9.554924872
"8330",10.89716607
"8331",9.749722079
"8332",10.48441368
"8333",11.06842616
"8334",10.55581241
"8335",7.868734192
"8336",7.984812697
"8337",8.417880303
"8338",10.17547736
"8339",15.11442768
"8340",11.83686631
"8341",7.246914991
"8342",9.551190964
"8343",7.082558424
"8344",8.834192628
"8345",10.71286579
"8346",8.393311336
"8347",9.150098051
"8348",10.20316759
"8349",9.804391937
"8350",6.936222087
"8351",11.38060875
"8352",9.99805952
"8353",7.723396768
"8354",8.755946002
"8355",11.98413455
"8356",7.930854685
"8357",6.537587058
"8358",9.267092115
"8359",12.72262626
"8360",9.757853211
"8361",7.391794318
"8362",6.137570904
"8363",5.644804387
"8364",9.292501925
"8365",9.245252111
"8366",6.592663035
"8367",8.124833473
"8368",12.27309532
"8369",4.490522351
"8370",9.017048646
"8371",11.57567729
"8372",8.922948141
"8373",10.80155135
"8374",9.688192542
"8375",9.908488438
"8376",10.88625104
"8377",13.06544393
"8378",10.40763676
"8379",5.682026524
"8380",10.97605717
"8381",13.12342432
"8382",12.76676891
"8383",5.302604864
"8384",6.199842921
"8385",10.90815558
"8386",11.28304951
"8387",5.209265461
"8388",8.877910721
"8389",6.874019445
"8390",11.03609195
"8391",9.432725732
"8392",8.311058942
"8393",8.441307366
"8394",8.268327282
"8395",9.037289434
"8396",9.049252961
"8397",12.11023443
"8398",4.706264058
"8399",9.668403911
"8400",10.91302943
"8401",8.192310608
"8402",6.53151706
"8403",12.23644568
"8404",9.797723455
"8405",10.09866153
"8406",9.192133399
"8407",10.31543005
"8408",7.622145379
"8409",6.34327559
"8410",7.432907297
"8411",10.35900858
"8412",10.76969316
"8413",8.885718758
"8414",5.097351249
"8415",9.863004971
"8416",9.028802864
"8417",10.24291301
"8418",11.53534002
"8419",9.453329362
"8420",11.59634424
"8421",12.61584411
"8422",10.222038
"8423",10.94073007
"8424",6.984075335
"8425",7.55171811
"8426",10.85490573
"8427",8.541277394
"8428",9.57674674
"8429",6.732222408
"8430",6.860656894
"8431",10.33469621
"8432",9.380767677
"8433",9.247236193
"8434",5.575289205
"8435",11.5141709
"8436",9.456495949
"8437",10.07775978
"8438",11.19621256
"8439",10.05190722
"8440",11.88751373
"8441",8.044719007
"8442",11.73488863
"8443",8.658176287
"8444",9.001423683
"8445",8.112549761
"8446",7.412963939
"8447",9.253751324
"8448",14.16229338
"8449",12.24470117
"8450",14.99561388
"8451",8.828568247
"8452",11.52989132
"8453",8.912219643
"8454",8.128287826
"8455",6.990938357
"8456",8.167594137
"8457",10.27411763
"8458",8.981586303
"8459",11.2619249
"8460",11.06662893
"8461",8.75187187
"8462",11.13090303
"8463",10.91894772
"8464",6.702718588
"8465",12.89566731
"8466",6.743370314
"8467",6.452589279
"8468",9.121389323
"8469",4.684147946
"8470",11.1703081
"8471",7.302361478
"8472",9.855147771
"8473",9.610207092
"8474",9.617502226
"8475",4.635231772
"8476",14.59090276
"8477",7.847714437
"8478",7.653462432
"8479",11.81092378
"8480",11.18492539
"8481",9.645913824
"8482",8.022990867
"8483",9.230707078
"8484",10.12214614
"8485",5.740445935
"8486",11.15380312
"8487",10.23035147
"8488",11.31499868
"8489",11.58174136
"8490",10.12696834
"8491",8.470282043
"8492",8.676395348
"8493",14.10067847
"8494",8.960969519
"8495",8.207144665
"8496",9.319884854
"8497",9.940751347
"8498",7.243792712
"8499",9.212797753
"8500",7.07277864
"8501",7.488194472
"8502",13.03324425
"8503",7.249429135
"8504",7.959574608
"8505",15.28249116
"8506",8.703615495
"8507",6.521827507
"8508",9.843799053
"8509",11.77898007
"8510",8.230080677
"8511",8.256630198
"8512",8.985653839
"8513",9.416486301
"8514",11.81324317
"8515",8.163757961
"8516",6.369642818
"8517",12.69510302
"8518",11.1793549
"8519",9.839114646
"8520",7.840648548
"8521",8.956353107
"8522",3.980362455
"8523",8.86757535
"8524",10.05606162
"8525",11.02401436
"8526",12.36883187
"8527",9.059582926
"8528",10.76406557
"8529",10.74857189
"8530",9.078354702
"8531",8.181768388
"8532",11.1451991
"8533",8.536758471
"8534",10.49558144
"8535",10.66306198
"8536",11.48728665
"8537",9.250865593
"8538",8.373673439
"8539",9.641817019
"8540",9.709788034
"8541",6.708035601
"8542",11.26172301
"8543",7.074012858
"8544",6.803437961
"8545",9.005624899
"8546",9.600663558
"8547",8.496670511
"8548",10.24087113
"8549",6.395809857
"8550",10.27923503
"8551",12.31308744
"8552",8.21772208
"8553",9.828959294
"8554",7.466283457
"8555",6.809880262
"8556",12.15985237
"8557",10.22409056
"8558",8.058548614
"8559",5.667274459
"8560",11.16874377
"8561",8.823295492
"8562",10.5074115
"8563",11.50898611
"8564",7.816158242
"8565",7.524098443
"8566",10.39123773
"8567",10.26437488
"8568",8.095358448
"8569",7.054594463
"8570",12.0311066
"8571",10.36443627
"8572",4.789471729
"8573",8.454581906
"8574",7.440964977
"8575",7.399035907
"8576",9.760001539
"8577",10.40874407
"8578",9.180064523
"8579",9.213766306
"8580",10.99615385
"8581",8.01471799
"8582",11.90587637
"8583",5.265702308
"8584",7.757047554
"8585",10.92456393
"8586",7.814311854
"8587",9.862249305
"8588",7.132211428
"8589",10.21692685
"8590",12.46584866
"8591",9.823483247
"8592",7.128743344
"8593",7.116312438
"8594",9.059115406
"8595",7.204681647
"8596",11.22256345
"8597",9.894321687
"8598",10.72729265
"8599",11.30535397
"8600",3.489466066
"8601",11.81093402
"8602",7.708902357
"8603",9.935283478
"8604",14.89602367
"8605",13.03855188
"8606",9.082583145
"8607",10.02089803
"8608",9.190910992
"8609",10.29649867
"8610",7.927512935
"8611",9.511694742
"8612",7.064063009
"8613",9.603172955
"8614",9.747443506
"8615",10.95452309
"8616",8.481741325
"8617",11.53399957
"8618",8.623767643
"8619",9.965075866
"8620",8.771611677
"8621",8.021395235
"8622",8.139147725
"8623",11.3656944
"8624",13.15181342
"8625",10.97926942
"8626",10.91391197
"8627",6.120783281
"8628",9.334253087
"8629",9.356937837
"8630",9.073655847
"8631",8.128376413
"8632",10.78936566
"8633",9.641558398
"8634",9.312641488
"8635",10.31241208
"8636",10.86865664
"8637",6.984171349
"8638",10.57265171
"8639",10.3866904
"8640",4.402836141
"8641",7.205066297
"8642",9.589353084
"8643",11.8242215
"8644",9.90600961
"8645",7.090825464
"8646",11.08419043
"8647",9.873372333
"8648",8.680872649
"8649",11.35774313
"8650",9.247134248
"8651",10.85627698
"8652",11.60035606
"8653",7.83011086
"8654",12.25969021
"8655",11.07178704
"8656",12.71530141
"8657",9.771625483
"8658",6.560597115
"8659",9.473229046
"8660",8.917490371
"8661",9.4951491
"8662",11.76707808
"8663",6.563613548
"8664",8.392964577
"8665",13.02692609
"8666",8.1045041
"8667",11.21375527
"8668",8.93213841
"8669",11.46802749
"8670",5.694195933
"8671",4.683536172
"8672",9.965316656
"8673",7.226268112
"8674",12.30144209
"8675",10.78473938
"8676",14.64712147
"8677",8.744836328
"8678",7.245631027
"8679",9.976051702
"8680",11.34773929
"8681",10.25847613
"8682",9.807945005
"8683",7.33448609
"8684",12.48885944
"8685",5.727468023
"8686",7.813931704
"8687",9.316827494
"8688",11.89460352
"8689",10.10073733
"8690",11.75939141
"8691",5.930704282
"8692",5.469396979
"8693",8.23635211
"8694",8.524752137
"8695",9.290772222
"8696",11.18626958
"8697",9.37837689
"8698",10.01595337
"8699",8.865643851
"8700",7.985925983
"8701",10.02736392
"8702",8.999842796
"8703",6.665934298
"8704",6.610648058
"8705",10.83607412
"8706",6.078102571
"8707",11.22832029
"8708",11.26043701
"8709",9.141990843
"8710",9.348851357
"8711",6.603787219
"8712",9.421133388
"8713",9.738880447
"8714",8.833239178
"8715",10.89735819
"8716",7.214077245
"8717",10.7360873
"8718",10.14676867
"8719",8.47566728
"8720",8.488007623
"8721",8.869479651
"8722",11.8795492
"8723",8.403673225
"8724",12.26134163
"8725",7.82030633
"8726",10.78613402
"8727",5.993153764
"8728",6.601469182
"8729",10.15478263
"8730",8.929128831
"8731",10.2873351
"8732",9.544026052
"8733",8.974849783
"8734",12.81610863
"8735",10.02830638
"8736",7.964786431
"8737",8.764359463
"8738",9.829131493
"8739",8.944731138
"8740",11.97683434
"8741",7.917013302
"8742",7.203121947
"8743",8.319608936
"8744",5.292952476
"8745",8.179283244
"8746",9.660265391
"8747",10.08185814
"8748",10.75753195
"8749",12.76605444
"8750",6.721627226
"8751",10.77598485
"8752",11.22670215
"8753",9.046612868
"8754",12.08078988
"8755",6.272215237
"8756",9.562254409
"8757",9.902554264
"8758",8.108745185
"8759",14.05304631
"8760",7.968239581
"8761",7.85519938
"8762",11.59246231
"8763",9.93607399
"8764",8.368872939
"8765",10.56143082
"8766",8.133658468
"8767",10.56463726
"8768",11.19518902
"8769",7.924139834
"8770",9.045102747
"8771",8.407874913
"8772",11.85956905
"8773",9.801168885
"8774",7.426093253
"8775",11.85463247
"8776",10.42930671
"8777",5.836085465
"8778",9.515834341
"8779",7.589365678
"8780",9.50455443
"8781",7.513765829
"8782",9.974097397
"8783",11.65841716
"8784",5.64664281
"8785",7.464093073
"8786",10.31474615
"8787",10.92760441
"8788",12.35636703
"8789",7.28831865
"8790",8.55828719
"8791",7.360007572
"8792",8.987967847
"8793",9.699141192
"8794",10.13265877
"8795",5.538925252
"8796",7.979701106
"8797",10.98891479
"8798",9.123376035
"8799",10.81462409
"8800",9.707319984
"8801",8.836056671
"8802",11.3737416
"8803",9.290054148
"8804",6.814454936
"8805",10.33027399
"8806",12.98659349
"8807",10.10362016
"8808",6.636700654
"8809",6.42184541
"8810",6.330728017
"8811",12.14520459
"8812",8.354891592
"8813",10.87348951
"8814",11.07298322
"8815",13.65013108
"8816",7.05838768
"8817",9.96303468
"8818",10.4959092
"8819",8.866233924
"8820",12.30509252
"8821",9.319335416
"8822",12.38535753
"8823",12.12970785
"8824",10.49815453
"8825",8.330069111
"8826",5.131698368
"8827",7.212558382
"8828",9.083415748
"8829",7.934154215
"8830",7.068672613
"8831",10.57907537
"8832",6.697415572
"8833",9.971541926
"8834",9.545877524
"8835",5.124450003
"8836",8.223063188
"8837",9.626386964
"8838",9.245828015
"8839",12.32313907
"8840",8.38733427
"8841",7.598590605
"8842",8.75325825
"8843",11.11031922
"8844",9.920977647
"8845",9.844556587
"8846",12.06959971
"8847",7.277638703
"8848",9.314818468
"8849",8.272215019
"8850",6.472306908
"8851",8.719743586
"8852",4.721750015
"8853",9.376673447
"8854",6.923891609
"8855",10.32923155
"8856",8.774815571
"8857",8.466988613
"8858",9.131431066
"8859",11.45018461
"8860",9.900810288
"8861",10.39452527
"8862",12.55038734
"8863",9.629936516
"8864",8.291973327
"8865",11.26508582
"8866",8.624757839
"8867",9.158839616
"8868",8.405894134
"8869",7.242102747
"8870",11.4882666
"8871",9.549288868
"8872",9.040025323
"8873",11.25020194
"8874",7.272585223
"8875",11.86528679
"8876",9.376584547
"8877",8.849397328
"8878",6.02334588
"8879",8.365633797
"8880",8.76376234
"8881",11.47210415
"8882",7.585927567
"8883",8.469904979
"8884",11.64508561
"8885",11.69277309
"8886",8.390184019
"8887",9.538517877
"8888",6.18966589
"8889",3.978793134
"8890",7.09244006
"8891",7.783548211
"8892",11.61757882
"8893",7.479342897
"8894",6.123021924
"8895",9.213514809
"8896",8.409609379
"8897",10.79534827
"8898",10.64029503
"8899",11.4813587
"8900",8.398305893
"8901",12.85851632
"8902",7.248371083
"8903",8.754905196
"8904",6.09677692
"8905",8.409819234
"8906",4.236667396
"8907",9.096638735
"8908",10.12223419
"8909",12.1018545
"8910",12.52494699
"8911",8.980313454
"8912",9.050861287
"8913",9.973981522
"8914",6.494433697
"8915",11.99775583
"8916",9.848079908
"8917",11.56170714
"8918",11.56439122
"8919",9.876639012
"8920",10.94864937
"8921",8.739413582
"8922",8.511482677
"8923",9.362566105
"8924",9.896636606
"8925",10.73691779
"8926",12.70054822
"8927",11.45639074
"8928",9.647168065
"8929",10.07979212
"8930",10.54935686
"8931",9.935339023
"8932",9.715494791
"8933",9.801171485
